id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
2211386328877300	,Word Blitz,Lotum one GmbH,"4,330,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/40996833_2302801369735795_1132568187167047680_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=c88c0ed816da32900533eb7e4f6a5603&oe=5C914CDD,false,28,28,0
800772590062226	,Basketball FRVR,FRVR,"4,300,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/16686577_837353586404126_7156996934979289088_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=8f89fe0bf304a1880e889d90cdd2bd43&oe=5C965CC9,false,29,26,-3
1192247540901063	,Chess,"Vizor Interactive, LLP","3,920,000",棋类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46932088_1787978724661272_4932879705935183872_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=9cf9151f6f25c245b71afd64d3980e68&oe=5C954166,false,30,27,-3
1602981533104548	,EAT.IO,TimPlay,"3,900,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/49811895_1947735915295773_8983523268996628480_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=ff6eac008eb41d164ddbf337dd98e2d1&oe=5CCB61C9,false,31,30,-1
256631525002946	,Bingo,vonvon,"3,480,000",宾果,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/46609523_258860934780005_1038356224103415808_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=1e94d12cd582115e2977cf50535f448a&oe=5CC81124,false,32,32,0
239234246779557	,Good Day,Good Day,"3,120,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/48014907_275772296459085_2045769682740314112_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=bb0357d90ec1f6904f72f4b0f0a64cf5&oe=5CCE4400,false,33,56,23
1766150917023645	,Snake Mania,SZ IYouLong,"2,830,000",多人在线战术竞技,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/28126759_1817427995229270_786736033218691072_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=ae210270a707b8f2b9114b384aa263e6&oe=5C94150D,false,34,31,-3
1883923931629193	,C? Caro,GOMOKU.CLUB,"2,560,000",棋类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/36590705_1891875194167400_2530028447955156992_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=0365b369fe05cc3543febf3fa00f8cd9&oe=5CCE86A5,false,35,34,-1
2236502786367605	,Archery 3D,Seastar Games,"2,540,000",运动类,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/28776053_2240540575963826_8496998783979094016_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=e84e97b7d5697e2efa56a3da4b5c2267&oe=5CD0DC5F,false,36,33,-3
1297790967019533	,Word Search With Friends,Flime Games,"2,320,000",竞猜与字谜,https://scontent-sjc3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129a/p128x128/40628908_1390373537761275_7593955392867008512_n.png?_nc_cat=1&_nc_ht=scontent-sjc3-1.xx&oh=e3c7deaf98373c7f68986a8bfa365bc4&oe=5CCFEA52,false,37,35,-2
