id,game_name,developer_name,player_count,app_center_categories,icon_uri,is_favorite,rank,lastRank,delRank
1825153594465030,Angry Birds,Rovio / CoolGames,"1,020,000",策略,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/32163690_1945579722422425_5247644664919490560_n.png?_nc_cat=1&oh=90a937086e6f396d41988e842a36f10e&oe=5C58A281,FALSE,42,39,-3
1179259245514870,Solitaire,Jam City,"1,000,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37590533_1775948539179271_7563032624768221184_n.png?_nc_cat=1&oh=6e14bf904c21bbc9cadda6ba6abef4a3&oe=5C472479,FALSE,43,43,0
1919809204997180,How Well Do You Know Me?,vonvon,"990,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37976216_1981428378835263_2307987044002955264_n.png?_nc_cat=1&oh=0310bf633ed43136006247f0782c6951&oe=5C15FF00,FALSE,44,34,-10
755626824646698,Solitaire Story - Tripeaks,SOFTGAMES,"930,000",牌类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/42161765_892731507602895_4462562353023549440_n.png?_nc_cat=1&oh=5c942a6f1ac8345e972b8478a947fe41&oe=5C46D73D,FALSE,45,46,1
327848237954688,Cricket FRVR,FRVR,"930,000",运动类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40507024_342800249792820_3171403623733133312_n.png?_nc_cat=1&oh=ff3e6c2870e2e456a181ddfe2ea7e68c&oe=5C5A5B03,FALSE,46,92,46
1996976567204400,Block Puzzle,Zonmob,"920,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/22810638_1997121300523267_350717967010365440_n.png?_nc_cat=1&oh=d924ccddcbf16d523a33225598aa78aa&oe=5C5BE5B4,FALSE,47,41,-6
2148259665386170,Piano Tiles 2,Cheetah Mobile,"900,000",模拟类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/33123311_2154694278076042_4022193802771955712_n.png?_nc_cat=1&oh=bd919f79933b8152a71e53ce5fcd5e85&oe=5C5B8B17,FALSE,48,107,59
487906894882661,Block Party,Zynga Inc.,"850,000",益智类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/22517273_527920314214652_2624878789187862528_n.png?_nc_cat=1&oh=7de0935714e8f3bbb779bcf6ae723c5a&oe=5C52F5BB,FALSE,49,47,-2
527721167689261,Juice Master,bianzheng,"840,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/40919184_533104493817595_6165243506924191744_n.png?_nc_cat=1&oh=e80da5140cde4a3104234c9ba31c27c4&oe=5C1C4354,FALSE,50,176,126
1916697055287220,Rise & Friends,MZonegame,"780,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/42715882_2021415174815410_2286455380810661888_n.png?_nc_cat=1&oh=94d83367c8f6eb1dc5a0a418695591ca&oe=5C147DDD,FALSE,51,94,43
1830831453885110,"2 Photos, 1 Word",Outplay Entertainment Ltd.,"770,000",竞猜与字谜,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37305293_1863395610628698_1301603896480759808_n.png?_nc_cat=1&oh=9062a96492ddf58995d83114a4932f2f&oe=5C5E2909,FALSE,52,110,58
1308025275967000,Pregnant Emergency Simulator,Icecream Game Studio,"770,000",动作类,https://scontent-hkg3-1.xx.fbcdn.net/v/t39.2081-6/c0.0.129.129/p128x128/37783217_1308026655966866_1163446188821708800_n.png?_nc_cat=1&oh=c4003c56b11cb1e828bc4d9e23f5d3b6&oe=5C59CE4F,FALSE,53,90,37
